seed	phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	n_pairs	accuracy	ties	tie_rate	mean_delta_good_minus_bad	score_mode
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	0.81	0	0.0	0.532104001045227	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	0.78	0	0.0	0.501789231300354	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	0.73	0	0.0	0.49374324321746826	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	0.81	0	0.0	0.5396435475349426	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	0.78	0	0.0	0.43567973852157593	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	0.75	0	0.0	0.42388965845108034	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	0.73	0	0.0	0.4250277256965637	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	0.75	0	0.0	0.4337163424491882	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	100	0.81	0	0.0	0.4532376503944397	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	0.75	0	0.0	0.44603151082992554	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	0.75	0	0.0	0.3993056559562683	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	0.75	0	0.0	0.47911734104156495	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	100	0.76	0	0.0	0.5527078080177307	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	0.74	0	0.0	0.5159366369247437	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	0.74	0	0.0	0.498819534778595	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	0.78	0	0.0	0.5663402771949768	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	100	0.76	0	0.0	0.5170357632637024	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	0.74	0	0.0	0.5090552115440369	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	0.77	0	0.0	0.5185093569755554	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	0.75	0	0.0	0.5486356067657471	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	100	0.78	0	0.0	0.4284868788719177	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	0.79	0	0.0	0.4606468629837036	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	0.75	0	0.0	0.4193162941932678	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	0.77	0	0.0	0.40395001649856566	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	100	0.72	0	0.0	0.3769845151901245	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	0.79	0	0.0	0.4269709062576294	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	0.71	0	0.0	0.42152530670166016	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	0.72	0	0.0	0.42015774965286257	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	100	0.73	0	0.0	0.5095476388931275	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	0.75	0	0.0	0.5138406229019165	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	0.72	0	0.0	0.5042481446266174	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	0.72	0	0.0	0.4803262710571289	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	100	0.71	0	0.0	0.4524920129776001	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	0.74	0	0.0	0.4897945237159729	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	0.71	0	0.0	0.4546645927429199	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	0.71	0	0.0	0.4980105710029602	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	100	0.74	0	0.0	0.41025045394897464	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	0.7	0	0.0	0.38363027811050415	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	0.73	0	0.0	0.4278812670707703	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	0.73	0	0.0	0.40249661445617674	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	100	0.73	0	0.0	0.414693386554718	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	0.72	0	0.0	0.4100063967704773	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	0.72	0	0.0	0.42269296407699586	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	0.71	0	0.0	0.38702572107315064	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	100	0.72	0	0.0	0.4761142873764038	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	0.73	0	0.0	0.4986493492126465	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	0.73	0	0.0	0.46938862800598147	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	0.71	0	0.0	0.5488815784454346	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	100	0.74	0	0.0	0.4787373948097229	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	0.75	0	0.0	0.5035377240180969	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	0.72	0	0.0	0.4970408344268799	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	0.73	0	0.0	0.5035568523406982	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	100	0.73	0	0.0	0.3893437361717224	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	0.74	0	0.0	0.3966095590591431	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	0.73	0	0.0	0.37980549097061156	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	0.73	0	0.0	0.42794620990753174	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	100	0.75	0	0.0	0.3955364441871643	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	0.71	0	0.0	0.40411914110183716	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	0.75	0	0.0	0.40772175550460815	bos_eos
seed_43	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	0.74	0	0.0	0.45052519559860227	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	100	0.86	0	0.0	0.966395754814148	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	100	0.88	0	0.0	0.9585489010810853	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	100	0.93	0	0.0	1.054146137237549	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	100	0.94	0	0.0	1.1919083046913146	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	100	0.87	0	0.0	1.191615822315216	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	100	0.9	0	0.0	1.1275206398963928	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	100	0.94	0	0.0	1.2409884643554687	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	SV	APV	100	0.98	0	0.0	1.2175121331214904	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	SV	APV	100	0.82	0	0.0	0.6731768369674682	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	SV	APV	100	0.84	0	0.0	0.7793212819099427	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	100	0.88	0	0.0	0.9757664489746094	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	100	0.85	0	0.0	1.1024776887893677	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	100	0.91	0	0.0	1.197605061531067	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	100	0.89	0	0.0	1.0570688343048096	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	100	0.93	0	0.0	1.2685284066200255	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	100	0.94	0	0.0	1.2832377982139587	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	100	0.82	0	0.0	0.854967873096466	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	100	0.9	0	0.0	1.068392744064331	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	100	0.93	0	0.0	1.164685549736023	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	100	0.93	0	0.0	1.2077868795394897	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	100	0.88	0	0.0	1.1186382627487184	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	100	0.9	0	0.0	1.11597806930542	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	100	0.94	0	0.0	1.2232586812973023	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	100	0.94	0	0.0	1.2419218492507935	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	100	0.78	0	0.0	0.6616524863243103	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	100	0.86	0	0.0	0.9377793407440186	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	100	0.92	0	0.0	1.1356925964355469	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	100	0.88	0	0.0	1.1336280083656312	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	100	0.88	0	0.0	1.1633695244789124	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	100	0.91	0	0.0	1.0448300385475158	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	100	0.9	0	0.0	1.2173671507835389	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	100	0.94	0	0.0	1.255100393295288	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	100	0.89	0	0.0	1.2895872020721435	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	0.95	0	0.0	1.3345915293693542	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	0.97	0	0.0	1.3551866340637206	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	0.97	0	0.0	1.4957453513145447	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	0.89	0	0.0	1.0733542323112488	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	0.97	0	0.0	1.2230472493171691	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	0.96	0	0.0	1.1350969576835632	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	0.96	0	0.0	1.3375359988212585	bos_eos
seed_43	4_1_anc_V_form	20_4_1_anc_V_form	fig:heatmap-20-anc-v-form	4.1 ANC verb form	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	0.78	0	0.0	0.7736417412757873	bos_eos
